Taxon,UTM10x10,UTM1x1,References
Acacia karroo,30SYJ39,30SYJ3795,"Alós, J. F., Vicent, J. R., Gallego, P. P. F., & Lumbreras, E. L. (2022). Nuevos datos para la flora valenciana, II. Flora Montiberica, (83), 52-57.. http://www.floramontiberica.org/FM/Flora_Montiberica83.pdf"
Acacia longifolia,29SPB81,29SPB8914,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2021) Aportación al conocimiento de especies de acacias naturalizadas en la provincia de Huelva (SW España). Folia Botanica Extremadurensis,  15, 95-105. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis"
Acacia mearnsii,29SPB72,29SPB7625,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2021) Aportación al conocimiento de especies de acacias naturalizadas en la provincia de Huelva (SW España). Folia Botanica Extremadurensis,  15, 95-105. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis"
Acacia mearnsii,29SQB53,29SQB5433,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2021) Aportación al conocimiento de especies de acacias naturalizadas en la provincia de Huelva (SW España). Folia Botanica Extremadurensis,  15, 95-105. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis"
Acacia melanoxylom,29SPB66,29SPB6563,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2021) Aportación al conocimiento de especies de acacias naturalizadas en la provincia de Huelva (SW España). Folia Botanica Extremadurensis,  15, 95-105. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis"
Acacia melanoxylon,29TPJ51,29TPJ5212,"Pino Pérez, R., Pino Pérez, J. J. , Silvia Pando, F. J. , & Camaño Portela, J. L.(2021). Asientos Corológicos FBIGA, 2019-2020. Boletín BIGA, (19), 5-77.. https://biga.org/Boletin_BIGA/Boletin_BIGA19/Pino_Asientos_Corologicos_FBIGA_2019-2020_BB19_p5-77.pdf"
Acacia pycnantha,29SPB82,29SPB8025,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2021) Aportación al conocimiento de especies de acacias naturalizadas en la provincia de Huelva (SW España). Folia Botanica Extremadurensis,  15, 95-105. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis"
Acacia retinodes,29SPB82,NA,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2021) Aportación al conocimiento de especies de acacias naturalizadas en la provincia de Huelva (SW España). Folia Botanica Extremadurensis,  15, 95-105. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis"
Acacia saligna,29SPB91,29SPB9810,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2021) Aportación al conocimiento de especies de acacias naturalizadas en la provincia de Huelva (SW España). Folia Botanica Extremadurensis,  15, 95-105. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis"
Acacia saligna,29SPB91,29SPB9810,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2021) Aportación al conocimiento de especies de acacias naturalizadas en la provincia de Huelva (SW España). Folia Botanica Extremadurensis,  15, 95-105. http://www.floramontiberica.org/FM/Flora_Montiberica85.pdf"
