Taxon,UTM10x10,UTM1x1,References
Narcissus flavus,29SQC06,NA,Folia Botanica Extremadurensis
Silene psammitis,29SQC31,NA,Folia Botanica Extremadurensis
Raphanus raphanistrum,29SPC56,NA,Folia Botanica Extremadurensis
Rumex angiocarpus,29SQC21,NA,Folia Botanica Extremadurensis
Euphorbia exigua,29SQC63,NA,Folia Botanica Extremadurensis
Anthericum liliago,29TQE47,NA,Folia Botanica Extremadurensis
Tamarix boveana,30TVK42,NA,Folia Botanica Extremadurensis
Herniaria lusitanica,30STH41,NA,Folia Botanica Extremadurensis
Galium aparine,29SPC94,NA,Folia Botanica Extremadurensis
Vulpia delicatula,29TQE05,NA,Folia Botanica Extremadurensis
Arenaria montana,29SPD45,NA,Folia Botanica Extremadurensis
Rhamnus oleoides,29SQC15,NA,Folia Botanica Extremadurensis
Iris xiphium,29SPC50,NA,Folia Botanica Extremadurensis
Ranunculus spicatus,30TTK74,NA,Folia Botanica Extremadurensis
Malva multiflora,29SPC93,NA,Folia Botanica Extremadurensis
Asplenium trichomanes,30TTK74,NA,Folia Botanica Extremadurensis
Arrhenatherum elatius,29SQC41,NA,Folia Botanica Extremadurensis
Festuca paniculata,30STJ98,NA,Folia Botanica Extremadurensis
Rhamnus oleoides,29SPD61,NA,Folia Botanica Extremadurensis
Raphanus raphanistrum,29SQC41,NA,Folia Botanica Extremadurensis
Rapistrum rugosum,29SQC35,NA,Folia Botanica Extremadurensis
Leontodon longirostris,30TTK74,NA,Folia Botanica Extremadurensis
Leontodon tuberosus,29SQD00,NA,Folia Botanica Extremadurensis
Astragalus cicer,29SQC40,NA,Folia Botanica Extremadurensis
Leontodon longirostris,29SPC50,NA,Folia Botanica Extremadurensis
Rumex bucephalophorus,29SPC50,NA,Folia Botanica Extremadurensis
Poa bulbosa,30STH67,NA,Folia Botanica Extremadurensis
Thymus mastichina,30TTK74,NA,Folia Botanica Extremadurensis
Allium sativum,29SQD00,NA,Folia Botanica Extremadurensis
Valerianella carinata,29SQD15,NA,Folia Botanica Extremadurensis
Orchis anthropophora,30STH33,NA,Folia Botanica Extremadurensis
Euphorbia exigua,29SQD11,NA,Folia Botanica Extremadurensis
Ranunculus peltatus,30STH99,NA,Folia Botanica Extremadurensis
Euphorbia falcata,29SQC44,NA,Folia Botanica Extremadurensis
Herniaria lusitanica,29SQC06,NA,Folia Botanica Extremadurensis
Ulex genistoides,29SNC23,NA,Folia Botanica Extremadurensis
Salvia officinalis,29SPD51,NA,Folia Botanica Extremadurensis
Thymus zygis,29SQC12,NA,Folia Botanica Extremadurensis
Biscutella valentina,29SQC35,NA,Folia Botanica Extremadurensis
Poterium sanguisorba,30STH73,NA,Folia Botanica Extremadurensis
Anthyllis lotoides,30TTK63,NA,Folia Botanica Extremadurensis
Myosotis ramosissima,29SQC31,NA,Folia Botanica Extremadurensis
Galium parisiense,29SPD61,NA,Folia Botanica Extremadurensis
Leucanthemopsis pallida,30TVN76,NA,Folia Botanica Extremadurensis
Asphodelus albus,29SPD80,NA,Folia Botanica Extremadurensis
Micranthes engleri,30TTK56,NA,Folia Botanica Extremadurensis
Rumex angiocarpus,29SQC21,NA,Folia Botanica Extremadurensis
Ophrys speculum,29SNB71,NA,Folia Botanica Extremadurensis
Poterium sanguisorba,30STH52,NA,Folia Botanica Extremadurensis
Festuca ampla,29SNB42,NA,Folia Botanica Extremadurensis
Genista hirsuta,30STH88,NA,Folia Botanica Extremadurensis
Bromus hordeaceus,29SPD61,NA,Folia Botanica Extremadurensis
Ranunculus ollissiponensis,29SPC94,NA,Folia Botanica Extremadurensis
Convolvulus siculus,29SQC39,NA,Folia Botanica Extremadurensis
Hypochaeris radicata,30STH87,NA,Folia Botanica Extremadurensis
Achillea nobilis,29SQB49,NA,Folia Botanica Extremadurensis
Gagea elliptica,29SQC31,NA,Folia Botanica Extremadurensis
Thymus mastichina,30TTK64,NA,Folia Botanica Extremadurensis
Vulpia ciliata,30STH87,NA,Folia Botanica Extremadurensis
Bellardia trixago,30STK81,NA,Folia Botanica Extremadurensis
Euphorbia helioscopia,30STK60,NA,Folia Botanica Extremadurensis
Quercus faginea,30STJ98,NA,Folia Botanica Extremadurensis
Ornithogalum umbellatum,29TPE84,NA,Folia Botanica Extremadurensis
Anthemis arvensis,29SQC26,NA,Folia Botanica Extremadurensis
Cruciata glabra,30TTK66,NA,Folia Botanica Extremadurensis
Anacamptis papilionacea,29SQC35,NA,Folia Botanica Extremadurensis
Vulpia myuros,29SPD66,NA,Folia Botanica Extremadurensis
Cakile maritima,29SPB71,NA,Folia Botanica Extremadurensis
Micromeria graeca,29SQC06,NA,Folia Botanica Extremadurensis
Taraxacum officinale,30TWL44,NA,Folia Botanica Extremadurensis
Anthyllis lotoides,30TTK74,NA,Folia Botanica Extremadurensis
Vicia sativa,29SQD00,NA,Folia Botanica Extremadurensis
Santolina chamaecyparissus,29SNC23,NA,Folia Botanica Extremadurensis
Coronilla repanda,29SPB16,NA,Folia Botanica Extremadurensis
Delphinium pentagynum,30STK60,NA,Folia Botanica Extremadurensis
Cotula coronopifolia,29SNB00,NA,Folia Botanica Extremadurensis
Viola palustris,29TPE85,NA,Folia Botanica Extremadurensis
Diplotaxis virgata,30STH54,NA,Folia Botanica Extremadurensis
Papaver setigerum,29SPC94,NA,Folia Botanica Extremadurensis
Papaver setigerum,31TDG91,NA,Folia Botanica Extremadurensis
Dactylis glomerata,29SQC44,NA,Folia Botanica Extremadurensis
Glebionis segetum,29TPE94,NA,Folia Botanica Extremadurensis
Corrigiola litoralis,29SPC93,NA,Folia Botanica Extremadurensis
Leopoldia comosa,29SPC29,NA,Folia Botanica Extremadurensis
Poa bulbosa,29SQC63,NA,Folia Botanica Extremadurensis
Leopoldia comosa,29SQC63,NA,Folia Botanica Extremadurensis
Verbascum schachdagense,30STJ93,NA,Folia Botanica Extremadurensis
Montia fontana,29TQE04,NA,Folia Botanica Extremadurensis
Galium verrucosum,29SPB06,NA,Folia Botanica Extremadurensis
Centaurea alba,29SPD36,NA,Folia Botanica Extremadurensis
Thapsia foetida,29SPC67,NA,Folia Botanica Extremadurensis
Pedicularis sylvatica,30TTN76,NA,Folia Botanica Extremadurensis
Rumex angiocarpus,29SPD36,NA,Folia Botanica Extremadurensis
Leucanthemopsis pallida,30TTK74,NA,Folia Botanica Extremadurensis
Rumex acetosa,30STK70,NA,Folia Botanica Extremadurensis
Anacamptis morio,29SNB21,NA,Folia Botanica Extremadurensis
Iris xiphium,29SNB81,NA,Folia Botanica Extremadurensis
Bromus hordeaceus,29SPC93,NA,Folia Botanica Extremadurensis
Poterium sanguisorba,29SQC35,NA,Folia Botanica Extremadurensis
Valerianella carinata,29SQD34,NA,Folia Botanica Extremadurensis
Glandora prostrata,29SPD36,NA,Folia Botanica Extremadurensis
Leontodon hispidus,29TPE75,NA,Folia Botanica Extremadurensis
Sinapis alba,29SPD70,NA,Folia Botanica Extremadurensis
Torminalis glaberrima,30STJ98,NA,Folia Botanica Extremadurensis
Reichardia intermedia,28RFS29,NA,Folia Botanica Extremadurensis
Taraxacum subhamatum,30TTK66,NA,Folia Botanica Extremadurensis
Bellardia viscosa,29SQD11,NA,Folia Botanica Extremadurensis
Avena barbata,30STJ60,NA,Folia Botanica Extremadurensis
Conopodium majus,30STJ98,NA,Folia Botanica Extremadurensis
Cruciata glabra,30TTK64,NA,Folia Botanica Extremadurensis
Asphodelus ramosus,30STH42,NA,Folia Botanica Extremadurensis
