"Taxon","UTM.cell"
"Lotus corniculatus preslii","31TBH81"
"Lotus corniculatus preslii","31TCH00"
"Lotus corniculatus preslii","31TCH81"
"Lotus corniculatus preslii","31TDG76"
"Lotus corniculatus preslii","31TEG08"
"Lotus corniculatus preslii","31TEG17"
"Lotus creticus","30STF44"
"Lotus creticus","30SUF77"
"Lotus creticus","30SUG40"
"Lotus creticus","30SXJ37"
"Lotus creticus","30SXJ53"
"Lotus creticus","30SXJ63"
"Lotus creticus","30SXJ76"
"Lotus creticus","30SYH09"
"Lotus creticus","30SYJ01"
"Lotus creticus","30SYJ02"
"Lotus creticus","30SYJ09"
"Lotus creticus","30SYK00"
"Lotus creticus","31SCD51"
"Lotus creticus","31SCD52"
"Lotus creticus","31SDD77"
"Lotus creticus","31SED15"
"Lotus creticus","31SEE01"
"Lotus creticus","31SFE10"
"Lotus creticus","31TBE88"
"Lotus creticus","31TBF80"
"Lotus creticus","31TBF82"
"Lotus creticus","31TCE09"
"Lotus creticus","31TCF00"
"Lotus creticus","31TCF65"
"Lotus creticus","31TFE03"
"Lotus cytisoides","30TUN58"
"Lotus cytisoides","30TXP11"
"Lotus cytisoides","31TDF16"
"Lotus edulis","30TXP11"
"Lotus edulis","31TCF99"
"Lotus glaber","30TXP21"
"Lotus hispidus","30TXN48"
"Lotus hispidus","30TXP11"
"Lotus hispidus","30TXP21"
"Lotus hispidus","31SDE70"
"Lotus ornithopodioides","30TWP00"
"Lotus ornithopodioides","30TXP11"
"Lotus ornithopodioides","31TCF17"
"Lotus parviflorus","31TEH00"
"Lotus pedunculatus","30TXN48"
"Lotus pedunculatus","30TXN96"
"Lotus pedunculatus","30TXP00"
"Lotus pedunculatus","30TXP11"
"Lotus pedunculatus","30TXP21"
"Lotus pedunculatus","30TXP51"
"Lotus pedunculatus","31TCF99"
"Lotus pedunculatus","31TCG80"
"Lotus pedunculatus","31TDF16"
"Lotus pedunculatus","31TDF27"
"Lotus pedunculatus","31TDF28"
"Lotus pedunculatus","31TDG00"
"Ludwigia palustris","30TXN48"
"Ludwigia palustris","30TXP11"
"Ludwigia palustris","30TXP21"
"Ludwigia palustris","30TXP22"
"Ludwigia palustris","31TCH14"
"Lunaria rediviva","30SYH08"
"Lunaria rediviva","30TTK56"
"Lunaria rediviva","30TUK99"
"Lunaria rediviva","30TUN85"
"Lunaria rediviva","30TUN86"
"Lunaria rediviva","30TVL11"
"Lunaria rediviva","30TXM04"
"Lunaria rediviva","31TCF99"
"Lunaria rediviva","31TCG90"
"Lunaria rediviva","31TDG00"
"Lupinus angustifolius","30TXP21"
"Lupinus angustifolius","30TXP22"
"Lupinus angustifolius","31TDG18"
"Lupinus hispanicus","29SNC26"
"Lupinus hispanicus","29SNC38"
"Lupinus hispanicus","29SPD15"
"Lupinus hispanicus","29SPD16"
"Lupinus hispanicus","29SPD25"
"Lupinus hispanicus","29SPD35"
"Lupinus hispanicus","29SPD36"
"Lupinus hispanicus","29SPE50"
"Lupinus hispanicus","29TNF44"
"Lupinus hispanicus","29TNF94"
"Lupinus hispanicus","29TNG14"
"Lupinus hispanicus","29TPE17"
"Lupinus hispanicus","29TPE35"
"Lupinus hispanicus","29TPE36"
"Lupinus hispanicus","29TPF40"
"Lupinus hispanicus","29TPG24"
"Lupinus hispanicus","29TPG57"
"Lupinus hispanicus","29TPH21"
"Lupinus hispanicus","29TPH71"
"Lupinus hispanicus","29TPH90"
"Lupinus hispanicus","29TPH91"
"Lupinus hispanicus","29TQH20"
"Lupinus hispanicus","30TTM77"
"Lupinus hispanicus","30TTM79"
"Lupinus hispanicus","30TTN62"
"Lupinus hispanicus","30TUL36"
"Lupinus hispanicus","30TUL47"
"Lupinus hispanicus","30TUL59"
"Lupinus hispanicus","30TUL67"
"Lupinus hispanicus","30TUL69"
"Lupinus hispanicus","30TUM64"
"Lupinus micranthus","31TDH90"
"Lupinus micranthus","31TEH00"
"Luronium natans","29TNH77"
"Luronium natans","29TPH08"
"Luronium natans","29TPH19"
"Luronium natans","29TQH30"
"Luronium natans","29TQH35"
"Luronium natans","30TUK99"
"Luronium natans","30TUL90"
"Luronium natans","30TUN41"
"Luronium natans","30TUN42"
"Luronium natans","30TUN53"
"Luronium natans","30TUN74"
"Luronium natans","30TVM77"
"Luronium natans","30TVM84"
"Luronium natans","30TVM85"
"Luronium natans","30TVM94"
"Luronium natans","30TWM04"
"Luronium natans","30TWM05"
"Luronium natans","30TWM15"
"Luronium natans","30TWN31"
"Luronium natans","30TXP11"
"Luronium natans","31TCH12"
"Luronium natans","31TCH13"
"Luzula alpino-pilosa alpino-pilosa","31TCG19"
"Luzula alpino-pilosa alpino-pilosa","31TCG28"
"Luzula alpino-pilosa alpino-pilosa","31TCG29"
"Luzula alpino-pilosa alpino-pilosa","31TCG32"
"Luzula alpino-pilosa alpino-pilosa","31TCH13"
"Luzula alpino-pilosa alpino-pilosa","31TCH23"
"Luzula alpino-pilosa alpino-pilosa","31TDG18"
"Luzula alpino-pilosa alpino-pilosa","31TDG28"
"Luzula alpino-pilosa alpino-pilosa","31TDG38"
"Luzula campestris","30TXK71"
"Luzula campestris","30TXK81"
"Luzula campestris","30TXN48"
"Luzula campestris","30TXN49"
"Luzula campestris","30TXN76"
"Luzula campestris","30TXN96"
"Luzula campestris","30TXP11"
"Luzula campestris","30TXP21"
"Luzula campestris","30TXP30"
"Luzula campestris","30TXP31"
"Luzula campestris","31TCG50"
"Luzula campestris","31TDF17"
"Luzula campestris","31TDF28"
"Luzula campestris","31TDF38"
"Luzula campestris","31TEG28"
"Luzula congesta","31TCH80"
"Luzula congesta","31TCH92"
"Luzula congesta","31TDH01"
"Luzula desvauxii","31TCH10"
"Luzula desvauxii","31TCH13"
"Luzula desvauxii","31TCH14"
"Luzula desvauxii","31TCH20"
"Luzula desvauxii","31TDG28"
"Luzula desvauxii","31TDG58"
"Luzula desvauxii","31TDG79"
"Luzula lactea","29SNB47"
"Luzula lactea","29SNC44"
"Luzula lactea","29TNH06"
"Luzula lactea","30SUJ87"
"Luzula lactea","30SWH25"
"Luzula lactea","30TTL61"
"Luzula lactea","30TVL08"
"Luzula lactea","30TWP90"
"Luzula lactea","30TYN32"
"Luzula lactea","31TCG19"
"Luzula lactea","31TCH30"
"Luzula lactea","31TCH60"
"Luzula lutea","31TDG27"
"Luzula lutea","31TDG37"
"Luzula lutea","31TDG47"
"Luzula luzulina","30TYN15"
"Luzula multiflora multiflora","30TXN57"
"Luzula multiflora multiflora","30TYN06"
"Luzula nivea","29TPG75"
"Luzula nivea","29TQE48"
"Luzula nivea","29TQE49"
"Luzula nivea","30TTK49"
"Luzula nivea","30TTK59"
"Luzula nivea","30TUL90"
"Luzula nivea","30TUN06"
"Luzula nivea","31TDF38"
"Luzula nivea","31TDG31"
"Luzula nivea","31TDG41"
"Luzula pediformis","31TCG06"
"Luzula pediformis","31TCG35"
"Luzula pilosa","29TPH58"
"Luzula pilosa","30TVL12"
"Luzula pilosa","30TVM94"
"Luzula pilosa","30TVN12"
"Luzula pilosa","30TVN44"
"Luzula pilosa","30TWM08"
"Luzula pilosa","30TWM27"
"Luzula pilosa","30TWM38"
"Luzula pilosa","30TWN24"
"Luzula pilosa","30TXN76"
"Luzula pilosa","30TXN86"
"Luzula pilosa","30TXP21"
"Luzula pilosa","30TXP70"
"Luzula pilosa","30TXP81"
"Luzula pilosa","30TYN06"
"Luzula pilosa","31TDH90"
"Luzula pilosa","31TEH00"
"Luzula spicata","30TVM48"
"Luzula spicata","31TCG32"
"Luzula spicata","31TDG00"
"Luzula spicata","31TDG31"
"Luzula spicata","31TDG32"
"Luzula spicata","31TDG41"
"Luzula spicata","31TDG57"
"Luzula spicata","31TDG59"
"Luzula spicata","31TDG98"
"Luzula sudetica","30TUN48"
"Luzula sudetica","30TUN56"
"Luzula sudetica","30TUN57"
"Luzula sudetica","30TUN86"
"Luzula sudetica","30TVM87"
"Luzula sudetica","30TVM95"
"Luzula sudetica","30TVM97"
"Luzula sudetica","30TWM05"
"Luzula sudetica","30TWM14"
"Luzula sudetica","30TWM15"
"Luzula sudetica","30TXK18"
"Luzula sudetica","30TXK37"
"Luzula sudetica","30TXL21"
"Luzula sudetica","30TXP21"
"Luzula sudetica","30TYN05"
"Luzula sudetica","31TCG29"
"Luzula sudetica","31TCG77"
"Luzula sudetica","31TCG79"
"Luzula sudetica","31TCG86"
"Luzula sudetica","31TCG87"
"Luzula sudetica","31TCG88"
"Luzula sudetica","31TCG97"
"Luzula sudetica","31TCG98"
"Luzula sudetica","31TCG99"
"Luzula sudetica","31TDG18"
"Luzula sudetica","31TDG28"
"Luzula sudetica","31TDG38"
"Luzula sudetica","31TDG39"
"Luzula sudetica","31TDG49"
"Luzula sudetica","31TDG53"
"Luzula sudetica","31TDG59"
"Luzula sudetica","31TDH00"
"Luzula sudetica","31TDH01"
"Luzula sudetica","31TDH10"
"Luzula sylvatica sylvatica","30TVK48"
"Luzula sylvatica sylvatica","30TXL69"
"Luzula sylvatica sylvatica","31TCF37"
"Luzula sylvatica sylvatica","31TCG80"
"Luzula sylvatica sylvatica","31TDG00"
"Luzula sylvatica sylvatica","31TDG89"
"Luzula sylvatica sylvatica","31TDG99"
"Luzula sylvatica sylvatica","31TDH90"
"Luzula sylvatica sylvatica","31TEG28"
"Luzula sylvatica sylvatica","31TEH00"
"Lychnis alpina","30TWM40"
"Lychnis alpina","31TCG00"
"Lychnis alpina","31TCG25"
"Lychnis flos-cuculi flos-cuculi","31TCF99"
"Lychnis flos-cuculi flos-cuculi","31TDG00"
"Lycium europaeum","31SED27"
"Lycium europaeum","31SEE62"
"Lycium europaeum","31SEE72"
"Lycium europaeum","31SFE01"
"Lycium europaeum","31TBH61"
"Lycium europaeum","31TEE93"
"Lycium intricatum","29SNB02"
"Lycium intricatum","30SVF65"
"Lycium intricatum","31SED29"
"Lycium intricatum","31SEE01"
"Lycium intricatum","31SEE11"
"Lycium intricatum","31SEE20"
"Lycopodiella inundata","30TXP10"
"Lycopodiella inundata","30TXP11"
"Lycopodiella inundata","30TXP21"
"Lycopodiella inundata","30TYN04"
"Lycopodiella inundata","30TYN14"
"Lycopodiella inundata","30TYN24"
"Lycopodiella inundata","30TYN34"
"Lycopodiella inundata","30TYN43"
"Lycopodiella inundata","31TBH53"
"Lycopodiella inundata","31TCH22"
"Lycopodiella inundata","31TCH24"
"Lycopodiella inundata","31TCH32"
"Lycopodiella inundata","31TCH62"
"Lycopodiella inundata","31TCH63"
"Lycopodiella inundata","31TCH72"
"Lycopodiella inundata","31TCH91"
"Lycopodiella inundata","31TCH92"
"Lycopodiella inundata","31TDG95"
"Lycopodiella inundata","31TDH01"
"Lycopodium alpinum","29TPL65"
"Lycopodium alpinum","29TPL67"
"Lycopodium alpinum","29TPL76"
"Lycopodium alpinum","29TPM61"
"Lycopodium alpinum","31TBH94"
"Lycopodium alpinum","31TCG99"
"Lycopodium alpinum","31TCH13"
"Lycopodium alpinum","31TCH43"
"Lycopodium alpinum","31TCH53"
"Lycopodium alpinum","31TCH91"
"Lycopodium alpinum","31TDG39"
"Lycopodium clavatum","29TPL65"
"Lycopodium clavatum","29TPM61"
"Lycopodium clavatum","30TUK18"
"Lycopodium clavatum","30TUK19"
"Lycopodium clavatum","30TUM27"
"Lycopodium clavatum","30TVM37"
"Lycopodium clavatum","30TVM48"
"Lycopodium clavatum","30TVM59"
"Lycopodium clavatum","30TVN00"
"Lycopodium clavatum","30TXN86"
"Lycopodium clavatum","30TYN06"
"Lycopodium clavatum","30TYN24"
"Lycopodium clavatum","30TYN34"
"Lycopodium clavatum","31TBH53"
"Lycopodium clavatum","31TBH71"
"Lycopodium clavatum","31TBH73"
"Lycopodium clavatum","31TBH93"
"Lycopodium clavatum","31TBH94"
"Lycopodium clavatum","31TCG35"
"Lycopodium clavatum","31TCH04"
"Lycopodium clavatum","31TCH13"
"Lycopodium clavatum","31TCH15"
"Lycopodium clavatum","31TCH24"
"Lycopodium clavatum","31TCH41"
"Lycopodium clavatum","31TCH51"
"Lycopodium clavatum","31TCH52"
"Lycopodium clavatum","31TCH60"
"Lycopodium clavatum","31TCH70"
"Lycopodium clavatum","31TCH71"
"Lycopodium clavatum","31TCH82"
"Lycopodium clavatum","31TCH92"
"Lycopodium clavatum","31TDG28"
"Lycopodium clavatum","31TDG39"
"Lycopodium clavatum","31TDH01"
"Lycopodium clavatum","31TDH20"
"Lycopodium clavatum","31TDH21"
"Lycopodium clavatum","31TDH50"
"Lycopus europaeus","30TXN48"
"Lycopus europaeus","30TXP11"
"Lycopus europaeus","30TXP21"
"Lycopus europaeus","30TXP31"
"Lygeum spartum","30TTL73"
"Lygeum spartum","30TTM93"
"Lygeum spartum","30TYM86"
"Lysimachia minoricensis","31SDE70"
"Lysimachia nemorum","30TXN48"
"Lysimachia nemorum","30TXN67"
"Lysimachia nemorum","30TXN76"
"Lysimachia nemorum","30TXN77"
"Lysimachia nemorum","30TXN78"
"Lysimachia nemorum","30TXN86"
"Lysimachia nemorum","30TXN97"
"Lysimachia nemorum","30TXP21"
"Lysimachia nemorum","30TXP30"
"Lysimachia nemorum","30TXP70"
"Lysimachia vulgaris","30TXN48"
"Lysimachia vulgaris","30TXP11"
"Lysimachia vulgaris","30TXP21"
"Lysimachia vulgaris","31TCF99"
"Lysimachia vulgaris","31TDF06"
"Lysimachia vulgaris","31TDG00"
"Lythrum acutangulum","30TUM50"
"Lythrum acutangulum","30TUN69"
"Lythrum acutangulum","30TVP90"
"Lythrum acutangulum","30TWN08"
"Lythrum acutangulum","30TWN24"
"Lythrum acutangulum","30TWN37"
"Lythrum acutangulum","30TWN49"
"Lythrum acutangulum","30TWN69"
"Lythrum baeticum","31TBF99"
"Lythrum baeticum","31TCF07"
"Lythrum baeticum","31TCF08"
"Lythrum baeticum","31TCF17"
"Lythrum borysthenicum","30SXH31"
"Lythrum borysthenicum","30SYH17"
"Lythrum borysthenicum","30SYH37"
"Lythrum borysthenicum","30TWN92"
"Lythrum borysthenicum","30TWN93"
"Lythrum borysthenicum","30TXN48"
"Lythrum borysthenicum","30TXP10"
"Lythrum borysthenicum","30TXP21"
"Lythrum borysthenicum","31TDG62"
"Lythrum borysthenicum","31TDG63"
"Lythrum borysthenicum","31TDG81"
"Lythrum borysthenicum","31TDG83"
"Lythrum borysthenicum","31TDG87"
"Lythrum borysthenicum","31TDG88"
"Lythrum borysthenicum","31TDG89"
"Lythrum borysthenicum","31TDG97"
"Lythrum hyssopifolia","30TXN48"
"Lythrum hyssopifolia","30TXN78"
"Lythrum hyssopifolia","30TXP00"
"Lythrum hyssopifolia","30TXP11"
"Lythrum hyssopifolia","30TXP21"
"Lythrum hyssopifolia","30TXP31"
"Lythrum hyssopifolia","30TXP71"
"Lythrum junceum","30TXP00"
"Lythrum junceum","30TXP11"
"Lythrum portula","30TXN48"
"Lythrum portula","30TXP11"
"Lythrum salicaria","30TXN48"
"Lythrum salicaria","30TXP00"
"Lythrum salicaria","30TXP11"
"Lythrum salicaria","30TXP21"
"Lythrum salicaria","30TXP31"
"Lythrum salicaria","31SDE81"
"Lythrum salicaria","31SED28"
"Lythrum thymifolia","30TXP21"
"Lythrum thymifolia","31TDG86"
"Lythrum thymifolia","31TDG88"
"Lythrum thymifolia","31TDG96"
"Lythrum thymifolia","31TDG99"
"Lythrum thymifolia","31TDH80"
"Lythrum thymifolia","31TEG06"
"Lythrum thymifolia","31TEH00"
"Lythrum tribracteatum","31TDG98"
"Magydaris panacifolia","30TXL17"
"Magydaris panacifolia","30TXN14"
"Maianthemum bifolium","31TCG99"
"Maianthemum bifolium","31TCH81"
"Maianthemum bifolium","31TCH91"
"Maianthemum bifolium","31TDG28"
"Maianthemum bifolium","31TDG37"
"Maianthemum bifolium","31TDG38"
"Maianthemum bifolium","31TDG48"
"Maianthemum bifolium","31TDG49"
"Maianthemum bifolium","31TDH01"
"Malcolmia africana","30TXP21"
"Malcolmia africana","31TEH00"
"Malcolmia littorea","29SPB96"
"Malcolmia littorea","30SWG40"
"Malcolmia littorea","30TVN99"
"Malcolmia littorea","30TWP00"
"Malcolmia littorea","30TXM15"
"Malcolmia littorea","30TXP11"
"Malcolmia ramosissima","30TVN99"
"Malcolmia ramosissima","30TVP90"
"Malcolmia ramosissima","30TWM68"
"Malcolmia ramosissima","30TWN69"
"Malcolmia ramosissima","31TEG03"
"Malcolmia ramosissima","31TEG07"
"Malcolmia ramosissima","31TEG28"
"Malcolmia triloba","30TXM71"
"Malus sylvestris","30TXP21"
"Malus sylvestris","30TXP30"
"Malus sylvestris","30TXP51"
"Malva aegyptia","31TBG90"
"Malva aegyptia","31TCF09"
"Malva aegyptia","31TCF18"
"Malva aegyptia","31TCF28"
"Malva aegyptia","31TCG01"
"Malva aegyptia","31TCG02"
"Malva aegyptia","31TCG10"
"Malva aegyptia","31TCG42"
"Malva alcea","30TXM71"
"Malva alcea","30TXP21"
"Malva alcea","30TXP22"
"Malva alcea","31TCH63"
"Malva alcea","31TEH00"
"Malva cretica althaeoides","31TDG87"
"Malva hispanica","30TUM75"
"Malva hispanica","30TYL27"
"Malva hispanica","31TDG87"
"Malva hispanica","31TDG98"
"Malva hispanica","31TEG07"
"Malva hispanica","31TEG18"
"Malva moschata","30SYJ33"
"Malva moschata","30TXN48"
"Malva moschata","30TXN98"
"Malva moschata","30TXP21"
"Malva moschata","30TYM03"
"Malva moschata","31TCG00"
"Malva neglecta","30TXN48"
"Malva neglecta","30TXP21"
"Malva nicaeensis","30TXP00"
"Malva nicaeensis","30TXP10"
"Malva nicaeensis","30TXP11"
"Malva nicaeensis","30TXP21"
"Malva nicaeensis","30TXP22"
"Malva parviflora","30TBG61"
"Malva parviflora","30TXP21"
"Malva sylvestris","30TXN48"
"Malva sylvestris","30TXP11"
"Malva sylvestris","30TXP21"
"Malva tournefortiana","30TXM71"
"Malva tournefortiana","31TCG00"
"Malva tournefortiana","31TCG11"
"Malva trifida","29SQA56"
"Malva trifida","30STF33"
"Malva trifida","30SWG09"
"Malva trifida","30SWG35"
"Malva trifida","30SWK10"
"Malva trifida","30SWK51"
"Malva trifida","30SXJ28"
"Malva trifida","30TUM88"
"Malva trifida","30TWK22"
"Malva trifida","30TWK23"
"Malva trifida","31TDF09"
"Malvella sherardiana","30SUF39"
"Malvella sherardiana","30TUL54"
"Mantisalca salmantica","30TXP11"
"Mantisalca salmantica","30TXP12"
"Mantisalca salmantica","30TXP21"
"Mantisalca spinulosa","30TUM84"
"Maresia nana","31TCF16"
"Maresia nana","31TEG03"
"Margotia gummifera","29SNB02"
"Marrubium alysson","31TCF99"
"Marrubium alysson","31TCG99"
"Marrubium alysson","31TDF16"
"Marrubium alysson","31TDF17"
"Marrubium alysson","31TDF38"
"Marrubium alysson","31TDG00"
"Marrubium supinum","30TXK81"
"Marrubium vulgare","30TXP11"
"Marsilea batardae","29APB45"
"Marsilea batardae","30STF89"
"Marsilea batardae","30SUH58"
"Marsilea batardae","30SUH68"
"Marsilea batardae","30SUK22"
"Marsilea batardae","30SVH15"
"Marsilea quadrifolia","30TXP21"
"Marsilea strigosa","31TDG81"
"Marsilea strigosa","31TDG88"
"Matricaria chamomilla","31SCD60"
"Matricaria chamomilla","31SCD72"
"Matricaria chamomilla","31SDD88"
"Matricaria chamomilla","31SEE00"
"Matricaria chamomilla","31SFE01"
"Matthiola fruticulosa fruticulosa","31TCG90"
"Matthiola fruticulosa fruticulosa","31TCH32"
"Matthiola fruticulosa fruticulosa","31TEH00"
"Matthiola fruticulosa valesiaca","30STF79"
"Matthiola fruticulosa valesiaca","30STF88"
"Matthiola lunata","31TCG87"
"Matthiola sinuata","30TXP11"
"Matthiola sinuata","31TDG95"
"Matthiola sinuata","31TDG96"
"Matthiola sinuata","31TDG99"
"Matthiola tricuspidata","30TWN24"
"Maytenus senegalensis europaea","30SUG72"
"Maytenus senegalensis europaea","30SUG82"
"Maytenus senegalensis europaea","30SVF29"
"Maytenus senegalensis europaea","30SVG02"
"Maytenus senegalensis europaea","30SVG10"
"Maytenus senegalensis europaea","30SVG12"
"Maytenus senegalensis europaea","30SVG20"
"Maytenus senegalensis europaea","30SVG34"
"Maytenus senegalensis europaea","30SVG35"
"Maytenus senegalensis europaea","30SVG43"
"Maytenus senegalensis europaea","30SVG44"
"Maytenus senegalensis europaea","30SVG53"
"Meconopsis cambrica","30TXN48"
"Meconopsis cambrica","30TXN76"
"Meconopsis cambrica","30TXN86"
"Meconopsis cambrica","30TXN87"
"Meconopsis cambrica","30TXN97"
"Meconopsis cambrica","30TXP20"
"Meconopsis cambrica","30TXP30"
"Meconopsis cambrica","30TYM47"
"Meconopsis cambrica","31TCG34"
"Meconopsis cambrica","31TCG45"
"Meconopsis cambrica","31TCG87"
"Medicago arabica","30TXN48"
"Medicago arabica","30TXP11"
"Medicago arabica","30TXP21"
"Medicago arabica","30TXP30"
"Medicago arabica","30TXP41"
"Medicago arabica","30TXP81"
"Medicago arabica","31TCH03"
"Medicago arabica","31TCH04"
"Medicago arabica","31TCH14"
"Medicago arabica","31TCH72"
"Medicago citrina","31SDD48"
"Medicago citrina","31SDD77"
"Medicago coronata","31TCH71"
"Medicago coronata","31TEH00"
"Medicago disciformis","30TUK49"
"Medicago disciformis","31TDG79"
"Medicago disciformis","31TEG17"
"Medicago disciformis","31TEG18"
"Medicago disciformis","31TEH00"
"Medicago doliata","30TXN36"
"Medicago doliata","30TYM16"
"Medicago doliata","31TDG38"
"Medicago doliata","31TEH00"
"Medicago intertexta","29TPH80"
"Medicago intertexta","31TEH00"
"Medicago italica","30TUM68"
"Medicago littoralis","30TWL56"
"Medicago littoralis","30TXP00"
"Medicago littoralis","30TXP11"
"Medicago littoralis","30TXP12"
"Medicago littoralis","30TXP22"
"Medicago littoralis","31TCG49"
"Medicago lupulina","30TXN48"
"Medicago lupulina","30TXN76"
"Medicago lupulina","30TXN86"
"Medicago lupulina","30TXN97"
"Medicago lupulina","30TXP21"
"Medicago lupulina","30TXP30"
"Medicago marina","29SQB09"
"Medicago marina","30SWH44"
"Medicago marina","30SYH09"
"Medicago marina","30TXP10"
"Medicago marina","30TXP11"
"Medicago marina","31TBF40"
"Medicago marina","31TBF50"
"Medicago marina","31TEH00"
"Medicago minima","30TXP11"
"Medicago minima","30TXP21"
"Medicago minima","30TXP22"
"Medicago minima","30TXP50"
"Medicago minima","30TXP70"
"Medicago murex","30TXM08"
"Medicago murex","30TXM18"
"Medicago murex","30TXP11"
"Medicago murex","30TXP21"
"Medicago murex","31TCF99"
"Medicago murex","31TDF09"
"Medicago murex","31TDF17"
"Medicago murex","31TDF28"
"Medicago murex","31TDF38"
"Medicago orbicularis","30TXP81"
"Medicago orbicularis","30TXP82"
"Medicago orbicularis","30TYN08"
"Medicago orbicularis","30TYN19"
"Medicago polymorpha","30TXN48"
"Medicago polymorpha","30TXP11"
"Medicago polymorpha","30TXP12"
"Medicago polymorpha","30TXP21"
"Medicago polymorpha","30TXP22"
"Medicago praecox","31TCF98"
"Medicago praecox","31TCH81"
"Medicago rigidula","30TXP81"
"Medicago scutellata","30TVM77"
"Medicago scutellata","31TDG79"
"Medicago scutellata","31TDG86"
"Medicago scutellata","31TDG87"
"Medicago scutellata","31TEG06"
"Medicago scutellata","31TEG07"
"Medicago secundiflora","30TTL84"
"Medicago secundiflora","30TTL88"
"Medicago secundiflora","30TUN05"
"Medicago secundiflora","30TVN33"
"Medicago secundiflora","30TVN92"
"Medicago secundiflora","30TWL56"
"Medicago secundiflora","31TBF82"
"Medicago secundiflora","31TCH02"
"Medicago suffruticosa","30TXK71"
"Medicago suffruticosa","30TXK81"
"Medicago truncatula","30TXP11"
"Medicago truncatula","30TXP81"
"Medicago turbinata","31SCD40"
"Melampyrum cristatum","31TBG96"
"Melampyrum cristatum","31TCF49"
"Melampyrum cristatum","31TCG07"
"Melampyrum cristatum","31TCG08"
"Melampyrum cristatum","31TCG09"
"Melampyrum cristatum","31TCG14"
"Melampyrum cristatum","31TCG24"
"Melampyrum cristatum","31TCG34"
"Melampyrum cristatum","31TCG78"
"Melampyrum cristatum","31TDG06"
"Melampyrum cristatum","31TDG07"
"Melampyrum cristatum","31TDG08"
"Melampyrum cristatum","31TDG16"
"Melampyrum cristatum","31TDG47"
"Melampyrum cristatum","31TDG79"
"Melampyrum nemorosum catalaunicum","31TDF49"
"Melampyrum nemorosum catalaunicum","31TDG31"
"Melampyrum nemorosum catalaunicum","31TDG41"
"Melampyrum nemorosum catalaunicum","31TDG51"
"Melampyrum nemorosum catalaunicum","31TDG84"
"Melampyrum nemorosum catalaunicum","31TEG28"
"Melampyrum pratense latifolium","31TCF99"
"Melampyrum pratense latifolium","31TCG32"
"Melampyrum pratense latifolium","31TDG00"
"Melampyrum sylvaticum sylvaticum","30TUN66"
"Melampyrum sylvaticum sylvaticum","30TUN86"
"Melampyrum sylvaticum sylvaticum","30TWN46"
"Melampyrum sylvaticum sylvaticum","30TXN75"
"Melampyrum sylvaticum sylvaticum","30TXN85"
"Melampyrum sylvaticum sylvaticum","30TYN34"
"Melampyrum sylvaticum sylvaticum","30TYN42"
"Melampyrum sylvaticum sylvaticum","30TYN43"
"Melampyrum sylvaticum sylvaticum","31TBH53"
"Melampyrum sylvaticum sylvaticum","31TCG49"
"Melampyrum sylvaticum sylvaticum","31TCG69"
"Melampyrum sylvaticum sylvaticum","31TCG87"
"Melampyrum sylvaticum sylvaticum","31TCG89"
"Melampyrum sylvaticum sylvaticum","31TCG98"
"Melampyrum sylvaticum sylvaticum","31TDG08"
"Melampyrum sylvaticum sylvaticum","31TDG18"
"Melampyrum sylvaticum sylvaticum","31TDG19"
"Melampyrum sylvaticum sylvaticum","31TDG38"
"Melampyrum sylvaticum sylvaticum","31TDG39"
"Melampyrum sylvaticum sylvaticum","31TDG49"
"Melampyrum sylvaticum sylvaticum","31TDG59"
"Melica amethystina","31TDG59"
"Melica amethystina","31TDG66"
"Melica amethystina","31TDG77"
"Melica amethystina","31TEG05"
"Melica amethystina","31TEG17"
"Melica amethystina","31TEG18"
"Melica amethystina","31TEG28"
"Melica amethystina","31TEH00"
"Melica bocquetii","30SVG90"
"Melica bocquetii","30SWG14"
"Melica ciliata","30TXK81"
"Melica ciliata","30TXN48"
"Melica ciliata","30TXN76"
"Melica ciliata","30TXN96"
"Melica ciliata","30TYN19"
"Melica minuta","30TXP21"
"Melica nutans","30SYH19"
"Melica nutans","30TWN23"
"Melica nutans","30TXN91"
"Melica nutans","31TDG59"
"Melica nutans","31TDH01"
"Melica uniflora","29SNB32"
"Melica uniflora","30SVH05"
"Melica uniflora","30TWP27"
"Melica uniflora","30TXN48"
"Melica uniflora","30TXN78"
"Melica uniflora","30TXP11"
"Melica uniflora","30TXP70"
"Melica uniflora","30TXP81"
"Melica uniflora","31TDG69"
"Melilotus albus","30TXP11"
"Melilotus albus","30TXP21"
"Melilotus albus","30TXP22"
"Melilotus albus","30TXP60"
"Melilotus albus","30TXP61"
"Melilotus albus","30TXP70"
"Melilotus albus","31SDD78"
"Melilotus albus","31SEE92"
"Melilotus altissimus","30TXN48"
"Melilotus altissimus","30TXP21"
"Melilotus altissimus","30TXP31"
"Melilotus elegans","30TXP11"
"Melilotus indicus","30TXP00"
"Melilotus indicus","30TXP10"
"Melilotus indicus","30TXP11"
"Melilotus indicus","30TXP12"
"Melilotus indicus","30TXP21"
"Melilotus indicus","30TXP22"
"Melilotus indicus","30TXP61"
"Melilotus infestus","30SWH55"
"Melilotus infestus","30SYJ26"
"Melilotus infestus","30TXM18"
"Melilotus infestus","30TXN42"
"Melilotus infestus","31TBE78"
"Melilotus infestus","31TBE79"
"Melilotus officinalis","30TXP21"
"Melilotus officinalis","30TXP31"
"Melilotus sulcatus","30TXP11"
