Taxon,UTM10x10,UTM1x1,Ref
Epipactis palustris,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Torilis arvensis recta,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Ononis natrix,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Hippuris vulgaris,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Thalictrum foetidum valentinum,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Teucrium chamaedrys,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Campanula decumbens,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Digitalis obscura obscura,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Agrimonia eupatoria eupatoria,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Centaurea graminifolia,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Allium sphaerocephalon,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Allium vineale,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Nepeta nepetella aragonensis,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Teucrium botrys,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Ajuga chamaepitys,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Epilobium hirsutum,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Anthyllis vulneraria maura,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Vicia cracca,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Ononis spinosa spinosa,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Chaenorhinum minus minus,30TWM12,30TWM1120,https://www.doi.org/10.15470/akznrb
Hypochaeris glabra,30TUM92,30TUM9224,https://www.doi.org/10.15470/akznrb
Erodium daucoides,30TVM29,30TVM2393,https://www.doi.org/10.15470/akznrb
Vicia lutea lutea,30TVM92,30TVM9126,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9224,https://www.doi.org/10.15470/akznrb
Phleum pratense,30TVM92,30TVM9322,https://www.doi.org/10.15470/akznrb
Senecio carpetanus,30TVM92,30TVM9322,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9322,https://www.doi.org/10.15470/akznrb
Anthyllis vulneraria alpestris,30TVM92,30TVM9322,https://www.doi.org/10.15470/akznrb
Anthyllis vulneraria alpestris,30TVM92,30TVM9322,https://www.doi.org/10.15470/akznrb
Alopecurus arundinaceus,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Sonchus asper,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Erodium daucoides,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Erodium carvifolium,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Senecio jacobaea,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Vicia lathyroides,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Vicia lathyroides,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Medicago minima,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Medicago minima,30TVM92,30TVM9323,https://www.doi.org/10.15470/akznrb
Rhaponticum coniferum,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Alopecurus arundinaceus,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Phleum phleoides,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Mantisalca salmantica,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Sonchus asper,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Senecio minutus,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Senecio jacobaea,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Senecio jacobaea,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Erodium daucoides,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Vicia parviflora,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Vicia pannonica,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Vicia lathyroides,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Lathyrus pulcher,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Anthyllis vulneraria alpestris,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Senecio minutus,30TVM91,30TVM9519,https://www.doi.org/10.15470/akznrb
Alopecurus arundinaceus,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Senecio minutus,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Erodium carvifolium,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Senecio jacobaea,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Vicia lathyroides,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Medicago lupulina,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Medicago minima,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Alopecurus geniculatus,30TVM92,30TVM9620,https://www.doi.org/10.15470/akznrb
Nepeta nepetella aragonensis,30TVN92,30TVN9322,https://www.doi.org/10.15470/akznrb
Saxifraga cuneata,30TVM92,30TVM9423,https://www.doi.org/10.15470/akznrb
Coronilla minima minima,30TWM63,30TWM6139,https://www.doi.org/10.15470/akznrb
Thymus leptophyllus izcoi,30TWM53,30TWM5838,https://www.doi.org/10.15470/akznrb
Rhaponticum coniferum,30TVM92,30TVM9622,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Senecio gallicus,30TVM92,30TVM9723,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TVM92,30TVM9528,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TVM92,30TVM9727,https://www.doi.org/10.15470/akznrb
Geranium purpureum,30TWM62,30TWM6129,https://www.doi.org/10.15470/akznrb
Jasione crispa crispa,30TWM15,30TWM1051,https://www.doi.org/10.15470/akznrb
Athyrium distentifolium,30TWM14,30TWM1149,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TVM92,30TVM9725,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TVM91,30TVM9619,https://www.doi.org/10.15470/akznrb
Rhaponticum coniferum,30TVM91,30TVM9619,https://www.doi.org/10.15470/akznrb
Parentucellia latifolia,30TWN92,30TWN9424,https://www.doi.org/10.15470/akznrb
Corrigiola telephiifolia,30TWM92,30TWM9525,https://www.doi.org/10.15470/akznrb
Scleranthus polycnemoides,30TWM92,30TWM9425,https://www.doi.org/10.15470/akznrb
Ranunculus gramineus,30TWM92,30TWM9126,https://www.doi.org/10.15470/akznrb
Dryopteris oreades,30TWM05,30TWM0850,https://www.doi.org/10.15470/akznrb
Orobanche gracilis,30TWL48,30TWL4480,https://www.doi.org/10.15470/akznrb
Thymus praecox britannicus,30TWM54,30TWM5544,https://www.doi.org/10.15470/akznrb
Carex hordeistichos,30TWL44,30TWL4648,https://www.doi.org/10.15470/akznrb
Prunella hyssopifolia,30TWM10,30TWM1800,https://www.doi.org/10.15470/akznrb
Dianthus pungens brachyanthus,30TWM92,30TWM9127,https://www.doi.org/10.15470/akznrb
Catananche caerulea,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Mantisalca salmantica,30TVM92,30TVM9723,https://www.doi.org/10.15470/akznrb
Vicia onobrychioides,30TVM92,30TVM9723,https://www.doi.org/10.15470/akznrb
Medicago minima,30TVM92,30TVM9723,https://www.doi.org/10.15470/akznrb
Alopecurus myosuroides,30TVM92,30TVM9725,https://www.doi.org/10.15470/akznrb
Taeniatherum caput-medusae,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Sonchus oleraceus,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Sonchus asper,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Senecio lagascanus,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Senecio jacobaea,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Trifolium campestre,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Vicia pannonica,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Vicia lathyroides,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Chamaespartium sagittale,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Argyrolobium zanonii zanonii,30TVM92,30TVM9824,https://www.doi.org/10.15470/akznrb
Vicia lathyroides,30TVM91,30TVM9619,https://www.doi.org/10.15470/akznrb
Coronilla scorpioides,30TVM91,30TVM9619,https://www.doi.org/10.15470/akznrb
Saxifraga dichotoma,30TWM54,30TWM5547,https://www.doi.org/10.15470/akznrb
Leucanthemopsis pulverulenta,30TWM54,30TWM5548,https://www.doi.org/10.15470/akznrb
Halimium umbellatum viscosum,30TWM30,30TWM3909,https://www.doi.org/10.15470/akznrb
Polygonum bellardii,30TWM30,30TWM3909,https://www.doi.org/10.15470/akznrb
Astragalus granatensis,30TVL78,30TVL7481,https://www.doi.org/10.15470/akznrb
Sideritis hyssopifolia,30TWM15,30TWM1658,https://www.doi.org/10.15470/akznrb
Teucrium chamaedrys,30TWM15,30TWM1759,https://www.doi.org/10.15470/akznrb
Saxifraga cuneata,30TWM15,30TWM1857,https://www.doi.org/10.15470/akznrb
Salix salviifolia,30TWM15,30TWM1857,https://www.doi.org/10.15470/akznrb
Sideritis hyssopifolia,30TWM15,30TWM1859,https://www.doi.org/10.15470/akznrb
Ranunculus platanifolius,30TWM25,30TWM2156,https://www.doi.org/10.15470/akznrb
Hippuris vulgaris,30TWM11,---,https://www.doi.org/10.15470/akznrb
Nepeta nepetella aragonensis,30TWM11,---,https://www.doi.org/10.15470/akznrb
Ononis natrix,30TWM11,---,https://www.doi.org/10.15470/akznrb
Satureja cuneifolia,30TWM11,---,https://www.doi.org/10.15470/akznrb
Rhamnus cathartica,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Conopodium marianum,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Equisetum ramosissimum,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Lychnis flos-cuculi flos-cuculi,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Carum verticillatum,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Lysimachia vulgaris,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Filipendula vulgaris,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Viburnum lantana,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Ligustrum vulgare,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Senecio jacobaea,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Scutellaria galericulata,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Lythrum portula,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Epilobium obscurum,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Stachys officinalis,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Juncus minutulus,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Sagina procumbens,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Geum urbanum,30TWM11,30TWM1019,https://www.doi.org/10.15470/akznrb
Arenaria erinacea,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Ophioglossum vulgatum,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Lychnis flos-cuculi flos-cuculi,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Trollius europaeus,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Aquilegia vulgaris vulgaris,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Anthyllis montana,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Anthyllis vulneraria gandogeri,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Endressia castellana,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Lotus corniculatus delortii,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Carduncellus monspelliensium,30TXM02,30TXM0020,https://www.doi.org/10.15470/akznrb
Paeonia officinalis microcarpa,30TVM92,30TVM9122,https://www.doi.org/10.15470/akznrb
Arctostaphylos uva-ursi,30TVM92,30TVM9122,https://www.doi.org/10.15470/akznrb
Asplenium ruta-muraria ruta-muraria,30TVM92,30TVM9122,https://www.doi.org/10.15470/akznrb
Erica vagans,30TVM92,30TVM9122,https://www.doi.org/10.15470/akznrb
Carex humilis,30TWM63,30TWM6133,https://www.doi.org/10.15470/akznrb
Artemisia absinthium,30TWM53,30TWM5833,https://www.doi.org/10.15470/akznrb
Muscari neglectum,30TWM53,30TWM5933,https://www.doi.org/10.15470/akznrb
Androsace maxima,30TWM53,30TWM5933,https://www.doi.org/10.15470/akznrb
Verbascum thapsus,30TWM53,30TWM5833,https://www.doi.org/10.15470/akznrb
Echinaria capitata,30TWM53,30TWM5833,https://www.doi.org/10.15470/akznrb
Prunus spinosa,30TWM53,30TWM5832,https://www.doi.org/10.15470/akznrb
Anthyllis montana,30TWM63,30TWM6033,https://www.doi.org/10.15470/akznrb
Helleborus foetidus,30TWM53,30TWM5833,https://www.doi.org/10.15470/akznrb
Ceratocephala falcata,30TWM53,30TWM5933,https://www.doi.org/10.15470/akznrb
Pinus sylvestris,30TWM63,30TWM6132,https://www.doi.org/10.15470/akznrb
Marrubium vulgare,30TWM53,30TWM5833,https://www.doi.org/10.15470/akznrb
Centaurea cephalariifolia,30TWM53,30TWM5733,https://www.doi.org/10.15470/akznrb
Romulea bulbocodium,30TWM53,30TWM5833,https://www.doi.org/10.15470/akznrb
Hyoscyamus niger,30TWM53,30TWM5833,https://www.doi.org/10.15470/akznrb
Anthyllis vulneraria maura,30TWM63,30TWM6033,https://www.doi.org/10.15470/akznrb
Genista scorpius,30TWM63,30TWM6033,https://www.doi.org/10.15470/akznrb
Salvia verbenaca,30TWM63,30TWM6033,https://www.doi.org/10.15470/akznrb
Thlaspi perfoliatum,30TWM63,30TWM6033,https://www.doi.org/10.15470/akznrb
Juniperus communis communis,30TWM53,30TWM5833,https://www.doi.org/10.15470/akznrb
Calluna vulgaris,30TWM53,30TWM5932,https://www.doi.org/10.15470/akznrb
Erica cinerea,30TWN53,30TWN5932,https://www.doi.org/10.15470/akznrb
Geranium lucidum,30TWM63,30TWM6132,https://www.doi.org/10.15470/akznrb
Asplenium trichomanes quadrivalens,30TVM63,30TVM6133,https://www.doi.org/10.15470/akznrb
Alyssum serpyllifolium,30TWM63,30TWM6033,https://www.doi.org/10.15470/akznrb
Cerastium arvense,30TWM63,30TWM6033,https://www.doi.org/10.15470/akznrb
Arctostaphylos uva-ursi,30TWM63,30TWM6132,https://www.doi.org/10.15470/akznrb
Potentilla neumanniana,30TWM63,30TWM6132,https://www.doi.org/10.15470/akznrb
Saxifraga dichotoma,30TWM63,30TWM6133,https://www.doi.org/10.15470/akznrb
Ilex aquifolium,30TWM63,30TWM6133,https://www.doi.org/10.15470/akznrb
Ononis spinosa antiquorum,30TWM63,30TWM6232,https://www.doi.org/10.15470/akznrb
Sonchus asper,30TVM93,30TVM9931,https://www.doi.org/10.15470/akznrb
Hypericum pulchrum,30TVM93,30TVM9935,https://www.doi.org/10.15470/akznrb
Potentilla rupestris,30TWM54,30TWM5648,https://www.doi.org/10.15470/akznrb
Genista hispanica occidentalis,30TWM54,30TWM5648,https://www.doi.org/10.15470/akznrb
Barbarea intermedia,30TWM54,30TWM5648,https://www.doi.org/10.15470/akznrb
Geranium pyrenaicum pyrenaicum,30TWM64,30TWM6047,https://www.doi.org/10.15470/akznrb
Anthyllis vulneraria vulnerarioides,30TWM91,30TWM9917,https://www.doi.org/10.15470/akznrb
Bupleurum ranunculoides,30TWM91,30TWM9917,https://www.doi.org/10.15470/akznrb
Ranunculus amplexicaulis,30TWM15,---,https://www.doi.org/10.15470/akznrb
Anthyllis montana,30TXM01,---,https://www.doi.org/10.15470/akznrb
Anthyllis vulneraria vulnerarioides,30TXM01,30TXM0018,https://www.doi.org/10.15470/akznrb
Polygala vulgaris,30TWM54,---,https://www.doi.org/10.15470/akznrb
Pedicularis schizocalyx,30TWM54,---,https://www.doi.org/10.15470/akznrb
Iberis amara,30TWL47,---,https://www.doi.org/10.15470/akznrb
Aphyllanthes monspeliensis,30TWM52,30TWM5429,https://www.doi.org/10.15470/akznrb
Andryala ragusina,30TWM53,30TWM5331,https://www.doi.org/10.15470/akznrb
Chondrilla juncea,30TWM53,30TWM5331,https://www.doi.org/10.15470/akznrb
Asplenium celtibericum,30TWL18,---,https://www.doi.org/10.15470/akznrb
Equisetum palustre,30TVM92,---,https://www.doi.org/10.15470/akznrb
Vicia pyrenaica,30TVM92,30TVM9225,https://www.doi.org/10.15470/akznrb
Mantisalca salmantica,30TVM92,30TVM9723,https://www.doi.org/10.15470/akznrb
Senecio sylvaticus,30TVM93,30TVM9631,https://www.doi.org/10.15470/akznrb
Hypericum undulatum,30TVM93,30TVM9631,https://www.doi.org/10.15470/akznrb
Astragalus granatensis,30TWM64,30TWM6546,https://www.doi.org/10.15470/akznrb
Senecio minutus,30TVM92,30TVM9321,https://www.doi.org/10.15470/akznrb
Staehelina dubia,30TVM92,30TVM9322,https://www.doi.org/10.15470/akznrb
Senecio minutus,30TVM92,30TVM9322,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TVM92,30TVM9520,https://www.doi.org/10.15470/akznrb
Anthyllis vulneraria alpestris,30TVM92,30TVM9520,https://www.doi.org/10.15470/akznrb
Senecio minutus,30TVM92,30TVM9620,https://www.doi.org/10.15470/akznrb
Senecio minutus,30TVM92,30TVM9621,https://www.doi.org/10.15470/akznrb
Senecio minutus,30TVM91,30TVM9619,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TVM92,30TVM9620,https://www.doi.org/10.15470/akznrb
Juniperus communis alpina,30TWM92,30TWM9625,https://www.doi.org/10.15470/akznrb
Linaria alpina alpina,30TWM92,30TWM9626,https://www.doi.org/10.15470/akznrb
Urtica dioica,30TWM63,30TWM6733,https://www.doi.org/10.15470/akznrb
Bryonia dioica,30TWM63,30TWM6733,https://www.doi.org/10.15470/akznrb
Malva sylvestris,30TWM63,30TWM6732,https://www.doi.org/10.15470/akznrb
Ligusticum lucidum lucidum,30TWM63,30TWM6733,https://www.doi.org/10.15470/akznrb
Mentha longifolia,30TWM63,30TWM6733,https://www.doi.org/10.15470/akznrb
Convolvulus arvensis,30TWM63,30TWM6733,https://www.doi.org/10.15470/akznrb
Digitalis parviflora,30TWM63,30TWM6833,https://www.doi.org/10.15470/akznrb
Plantago major,30TWM63,30TWM6833,https://www.doi.org/10.15470/akznrb
Scabiosa columbaria columbaria,30TWM63,30TWM6933,https://www.doi.org/10.15470/akznrb
Centaurea cephalariifolia,30TWM63,30TWM6633,https://www.doi.org/10.15470/akznrb
Ulmus glabra,30TWM63,30TWM6733,https://www.doi.org/10.15470/akznrb
Ligusticum lucidum lucidum,30TWM63,30TWM6733,https://www.doi.org/10.15470/akznrb
Epilobium hirsutum,30TWM63,30TWM6733,https://www.doi.org/10.15470/akznrb
Sedum album,30TWM63,30TWM6733,https://www.doi.org/10.15470/akznrb
Sambucus ebulus,30TWM63,30TWM6833,https://www.doi.org/10.15470/akznrb
Papaver rhoeas,30TWM63,30TWM6633,https://www.doi.org/10.15470/akznrb
Inula helenioides,30TUM02,30TUM0226,https://www.doi.org/10.15470/akznrb
Senecio jacobaea,30TWM02,30TWM0126,https://www.doi.org/10.15470/akznrb
Vicia lutea lutea,30TWM02,30TWM0126,https://www.doi.org/10.15470/akznrb
Vicia hirsuta,30TWM02,30TWM0126,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TWM02,30TWM0127,https://www.doi.org/10.15470/akznrb
Sonchus oleraceus,30TWM02,30TWM0225,https://www.doi.org/10.15470/akznrb
Vicia lathyroides,30TWM02,30TWM0226,https://www.doi.org/10.15470/akznrb
Corynephorus canescens,30TWM02,30TWM0326,https://www.doi.org/10.15470/akznrb
Vicia pannonica,30TWM02,30TWM0326,https://www.doi.org/10.15470/akznrb
Vicia pyrenaica,30TWM02,30TWM0326,https://www.doi.org/10.15470/akznrb
Phleum pratense,30TWM02,30TWM0327,https://www.doi.org/10.15470/akznrb
Ammoides pusilla,30TVM91,30TVM9518,https://www.doi.org/10.15470/akznrb
Equisetum palustre,30TVM91,30TVM9519,https://www.doi.org/10.15470/akznrb
Medicago minima,30TVM91,30TVM9519,https://www.doi.org/10.15470/akznrb
Senecio vulgaris,30TVM91,30TVM9619,https://www.doi.org/10.15470/akznrb
Vicia peregrina,30TVM91,30TVM9619,https://www.doi.org/10.15470/akznrb
Vicia peregrina,30TVM91,30TVM9619,https://www.doi.org/10.15470/akznrb
Sonchus oleraceus,30VWM91,30VWM9619,https://www.doi.org/10.15470/akznrb
Utricularia australis,30TVM92,---,https://www.doi.org/10.15470/akznrb
Delphinium halteratum verdunense,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Sarcocapnos enneaphylla,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Nuphar luteum luteum,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Polygonum amphibium,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Lythrum salicaria,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Alisma plantago-aquatica,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Asperula aristata scabra,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Polygala vulgaris,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Salvia pratensis,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Teucrium chamaedrys,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Rhinanthus minor,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Mercurialis tomentosa,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Myriophyllum spicatum,30TVM92,30TVM9521,https://www.doi.org/10.15470/akznrb
Linum catharticum,30TVM92,30TVM9422,https://www.doi.org/10.15470/akznrb
Sonchus asper,30TVM91,30TVM9917,https://www.doi.org/10.15470/akznrb
Senecio jacobaea,30TVM92,30TVM9927,https://www.doi.org/10.15470/akznrb
Inula helenioides,30TUM91,30TUM9817,https://www.doi.org/10.15470/akznrb
Inula helenioides,30TUM91,30TUM9817,https://www.doi.org/10.15470/akznrb
Solanum dulcamara,30TWM63,30TWM6931,https://www.doi.org/10.15470/akznrb
Lathyrus cicera,30TVM92,30TVM9926,https://www.doi.org/10.15470/akznrb
Helianthemum oelandicum incanum,30TVL97,30TVL9377,https://www.doi.org/10.15470/akznrb
