Taxon,UTM10x10,UTM1x1,References
Neotinea ustulata,30SYJ31,30SYJ3218,"Serra-Laliga, L., Fidel, L., García-Belleville, G., Hernández, J. C., Mir-Pegueroles, C., Marín, J., Navarro, A., Oltra, J. E., Ormad, J., & Torregrosa, R. (2023). Adiciones y correcciones a la orquidoflora valenciana, XI. Flora Montibérica, 27-34."
Oprhys apifera,30SYJ10,30SYJ1802,"Serra-Laliga, L., Fidel, L., García-Belleville, G., Hernández, J. C., Mir-Pegueroles, C., Marín, J., Navarro, A., Oltra, J. E., Ormad, J., & Torregrosa, R. (2023). Adiciones y correcciones a la orquidoflora valenciana, XI. Flora Montibérica, 27-34."
Oprhys dyris,30SXJ80,30SXJ8609,"Serra-Laliga, L., Fidel, L., García-Belleville, G., Hernández, J. C., Mir-Pegueroles, C., Marín, J., Navarro, A., Oltra, J. E., Ormad, J., & Torregrosa, R. (2023). Adiciones y correcciones a la orquidoflora valenciana, XI. Flora Montibérica, 27-34."
Ophrys x sancti-leonardii,30SYJ17,30SYJ1579,"Serra-Laliga, L., Fidel, L., García-Belleville, G., Hernández, J. C., Mir-Pegueroles, C., Marín, J., Navarro, A., Oltra, J. E., Ormad, J., & Torregrosa, R. (2023). Adiciones y correcciones a la orquidoflora valenciana, XI. Flora Montibérica, 27-34."
Orchis anthropophora,30SYH49,30SYH4099,"Serra-Laliga, L., Fidel, L., García-Belleville, G., Hernández, J. C., Mir-Pegueroles, C., Marín, J., Navarro, A., Oltra, J. E., Ormad, J., & Torregrosa, R. (2023). Adiciones y correcciones a la orquidoflora valenciana, XI. Flora Montibérica, 27-34."
Orchis anthropophora,20SYH49,20SYH4698,"Serra-Laliga, L., Fidel, L., García-Belleville, G., Hernández, J. C., Mir-Pegueroles, C., Marín, J., Navarro, A., Oltra, J. E., Ormad, J., & Torregrosa, R. (2023). Adiciones y correcciones a la orquidoflora valenciana, XI. Flora Montibérica, 27-34."
Orchis anthropophora,30SXJ80,30SXJ8609,"Serra-Laliga, L., Fidel, L., García-Belleville, G., Hernández, J. C., Mir-Pegueroles, C., Marín, J., Navarro, A., Oltra, J. E., Ormad, J., & Torregrosa, R. (2023). Adiciones y correcciones a la orquidoflora valenciana, XI. Flora Montibérica, 27-34."
Orchis x bivonae,20SYH39,20SYH3898,"Serra-Laliga, L., Fidel, L., García-Belleville, G., Hernández, J. C., Mir-Pegueroles, C., Marín, J., Navarro, A., Oltra, J. E., Ormad, J., & Torregrosa, R. (2023). Adiciones y correcciones a la orquidoflora valenciana, XI. Flora Montibérica, 27-34."
Orchis x bivonae,30SYH49,30SYH4099,"Serra-Laliga, L., Fidel, L., García-Belleville, G., Hernández, J. C., Mir-Pegueroles, C., Marín, J., Navarro, A., Oltra, J. E., Ormad, J., & Torregrosa, R. (2023). Adiciones y correcciones a la orquidoflora valenciana, XI. Flora Montibérica, 27-34."
Argyranthemun frutescens,30SYK30,30SYK3603,"Vázquez-Mora, J. R. (2023). Algunas plantas vasculares de interés corológico para la provincia de Castellón. Flora Montibérica, 86, 55-58."
Argyranthemun frutescens,30SYK31,30SYK3312,"Vázquez-Mora, J. R. (2023). Algunas plantas vasculares de interés corológico para la provincia de Castellón. Flora Montibérica, 86, 55-58."
Cenchrus spinifex,30SYK40,30SYK4001,"Vázquez-Mora, J. R. (2023). Algunas plantas vasculares de interés corológico para la provincia de Castellón. Flora Montibérica, 86, 55-58."
Centaurea bofilliana,30SYK92,30SYK9729,"Vázquez-Mora, J. R. (2023). Algunas plantas vasculares de interés corológico para la provincia de Castellón. Flora Montibérica, 86, 55-58."
Glebionis segetum,30SYK22,30SYK2222,"Vázquez-Mora, J. R. (2023). Algunas plantas vasculares de interés corológico para la provincia de Castellón. Flora Montibérica, 86, 55-58."
Loncomelos narbonensis,30SYK22,30SYK222,"Vázquez-Mora, J. R. (2023). Algunas plantas vasculares de interés corológico para la provincia de Castellón. Flora Montibérica, 86, 55-58."
